tas,"	Year", Month, Country
33.5458,1949,6,MRT
33.5069,1949,7,MRT
32.7324,1949,8,MRT
30.9548,1949,9,MRT
30.1464,1949,10,MRT
24.816,1949,11,MRT
22.2305,1949,12,MRT
19.2571,1950,1,MRT
22.391,1950,2,MRT
26.1835,1950,3,MRT
27.2067,1950,4,MRT
31.4705,1950,5,MRT
34.9576,1950,6,MRT
33.3803,1950,7,MRT
30.5739,1950,8,MRT
30.1406,1950,9,MRT
28.7782,1950,10,MRT
25.612,1950,11,MRT
20.069,1950,12,MRT
19.41,1951,1,MRT
21.8852,1951,2,MRT
25.7207,1951,3,MRT
28.7947,1951,4,MRT
30.5745,1951,5,MRT
33.5712,1951,6,MRT
32.933,1951,7,MRT
31.8321,1951,8,MRT
30.3145,1951,9,MRT
27.3746,1951,10,MRT
25.1991,1951,11,MRT
19.7557,1951,12,MRT
17.8293,1952,1,MRT
21.4682,1952,2,MRT
25.6447,1952,3,MRT
26.2119,1952,4,MRT
30.6095,1952,5,MRT
34.5054,1952,6,MRT
32.5299,1952,7,MRT
31.4975,1952,8,MRT
29.3623,1952,9,MRT
29.2114,1952,10,MRT
26.0044,1952,11,MRT
20.2503,1952,12,MRT
21.7871,1953,1,MRT
21.4892,1953,2,MRT
23.4477,1953,3,MRT
28.9857,1953,4,MRT
32.0941,1953,5,MRT
32.0502,1953,6,MRT
32.3763,1953,7,MRT
32.5372,1953,8,MRT
30.5559,1953,9,MRT
28.9652,1953,10,MRT
26.2166,1953,11,MRT
20.4495,1953,12,MRT
19.4943,1954,1,MRT
20.4707,1954,2,MRT
24.1159,1954,3,MRT
26.2853,1954,4,MRT
32.0983,1954,5,MRT
32.9035,1954,6,MRT
32.963,1954,7,MRT
31.3242,1954,8,MRT
31.1731,1954,9,MRT
29.893,1954,10,MRT
25.3458,1954,11,MRT
20.3926,1954,12,MRT
21.3369,1955,1,MRT
23.5739,1955,2,MRT
25.3037,1955,3,MRT
28.515,1955,4,MRT
32.5441,1955,5,MRT
33.2563,1955,6,MRT
32.2332,1955,7,MRT
31.6512,1955,8,MRT
30.764,1955,9,MRT
29.1094,1955,10,MRT
26.7327,1955,11,MRT
20.6238,1955,12,MRT
20.6889,1956,1,MRT
21.7061,1956,2,MRT
23.6031,1956,3,MRT
27.0787,1956,4,MRT
31.8532,1956,5,MRT
33.8383,1956,6,MRT
32.5697,1956,7,MRT
30.8657,1956,8,MRT
30.1514,1956,9,MRT
29.1209,1956,10,MRT
25.1253,1956,11,MRT
19.0754,1956,12,MRT
18.7604,1957,1,MRT
22.1206,1957,2,MRT
25.3875,1957,3,MRT
27.1689,1957,4,MRT
29.8966,1957,5,MRT
33.0155,1957,6,MRT
33.0936,1957,7,MRT
31.4029,1957,8,MRT
31.1093,1957,9,MRT
27.9905,1957,10,MRT
24.566,1957,11,MRT
19.8126,1957,12,MRT
21.2699,1958,1,MRT
23.6875,1958,2,MRT
26.1695,1958,3,MRT
28.5958,1958,4,MRT
32.371,1958,5,MRT
32.8407,1958,6,MRT
32.2431,1958,7,MRT
31.6994,1958,8,MRT
31.2838,1958,9,MRT
29.2726,1958,10,MRT
24.3005,1958,11,MRT
20.3321,1958,12,MRT
20.7828,1959,1,MRT
21.2965,1959,2,MRT
25.1506,1959,3,MRT
29.3603,1959,4,MRT
31.123,1959,5,MRT
34.0626,1959,6,MRT
33.1225,1959,7,MRT
31.7262,1959,8,MRT
30.561,1959,9,MRT
29.5804,1959,10,MRT
24.4885,1959,11,MRT
20.0712,1959,12,MRT
20.102,1960,1,MRT
24.398,1960,2,MRT
24.3488,1960,3,MRT
26.5969,1960,4,MRT
31.4261,1960,5,MRT
32.8147,1960,6,MRT
32.6134,1960,7,MRT
32.9042,1960,8,MRT
30.7368,1960,9,MRT
29.5798,1960,10,MRT
25.6822,1960,11,MRT
18.7125,1960,12,MRT
19.3235,1961,1,MRT
21.7556,1961,2,MRT
25.3269,1961,3,MRT
28.9899,1961,4,MRT
32.9376,1961,5,MRT
32.628,1961,6,MRT
33.7164,1961,7,MRT
32.4847,1961,8,MRT
31.1439,1961,9,MRT
29.0882,1961,10,MRT
25.2582,1961,11,MRT
21.8155,1961,12,MRT
21.1878,1962,1,MRT
21.7173,1962,2,MRT
24.425,1962,3,MRT
27.8517,1962,4,MRT
31.7345,1962,5,MRT
33.2018,1962,6,MRT
33.3434,1962,7,MRT
32.416,1962,8,MRT
31.3072,1962,9,MRT
29.8026,1962,10,MRT
25.3575,1962,11,MRT
20.4782,1962,12,MRT
21.9035,1963,1,MRT
23.7977,1963,2,MRT
24.9137,1963,3,MRT
27.6321,1963,4,MRT
29.9372,1963,5,MRT
32.8147,1963,6,MRT
33.7854,1963,7,MRT
31.4672,1963,8,MRT
30.7029,1963,9,MRT
28.9225,1963,10,MRT
25.405,1963,11,MRT
19.9953,1963,12,MRT
20.514,1964,1,MRT
23.6866,1964,2,MRT
27.05,1964,3,MRT
27.319,1964,4,MRT
33.8342,1964,5,MRT
33.5742,1964,6,MRT
33.6661,1964,7,MRT
31.6246,1964,8,MRT
30.6492,1964,9,MRT
29.442,1964,10,MRT
24.591,1964,11,MRT
20.6769,1964,12,MRT
20.017,1965,1,MRT
22.8601,1965,2,MRT
24.9208,1965,3,MRT
26.6244,1965,4,MRT
31.7135,1965,5,MRT
34.1331,1965,6,MRT
32.5411,1965,7,MRT
31.794,1965,8,MRT
29.9392,1965,9,MRT
28.7793,1965,10,MRT
24.7642,1965,11,MRT
20.2111,1965,12,MRT
21.7142,1966,1,MRT
24.1792,1966,2,MRT
25.0515,1966,3,MRT
27.1657,1966,4,MRT
31.454,1966,5,MRT
33.5931,1966,6,MRT
32.6875,1966,7,MRT
32.8392,1966,8,MRT
31.1197,1966,9,MRT
27.8908,1966,10,MRT
23.4883,1966,11,MRT
21.182,1966,12,MRT
20.2497,1967,1,MRT
21.6846,1967,2,MRT
24.599,1967,3,MRT
26.6465,1967,4,MRT
32.1577,1967,5,MRT
32.9477,1967,6,MRT
33.5647,1967,7,MRT
32.118,1967,8,MRT
30.1624,1967,9,MRT
28.6941,1967,10,MRT
24.5963,1967,11,MRT
18.4414,1967,12,MRT
18.709,1968,1,MRT
22.4425,1968,2,MRT
23.6096,1968,3,MRT
27.4039,1968,4,MRT
30.5126,1968,5,MRT
32.6735,1968,6,MRT
33.151,1968,7,MRT
32.1562,1968,8,MRT
31.2212,1968,9,MRT
29.4583,1968,10,MRT
24.7818,1968,11,MRT
21.2967,1968,12,MRT
22.296,1969,1,MRT
25.6064,1969,2,MRT
27.8931,1969,3,MRT
26.1847,1969,4,MRT
31.621,1969,5,MRT
32.6048,1969,6,MRT
33.0668,1969,7,MRT
31.6699,1969,8,MRT
30.2041,1969,9,MRT
28.556,1969,10,MRT
25.4067,1969,11,MRT
20.4235,1969,12,MRT
20.8211,1970,1,MRT
24.1835,1970,2,MRT
25.2334,1970,3,MRT
28.6169,1970,4,MRT
31.6891,1970,5,MRT
33.5026,1970,6,MRT
34.5179,1970,7,MRT
32.188,1970,8,MRT
31.1895,1970,9,MRT
29.4057,1970,10,MRT
25.147,1970,11,MRT
20.2208,1970,12,MRT
20.6813,1971,1,MRT
21.9488,1971,2,MRT
24.221,1971,3,MRT
27.2884,1971,4,MRT
28.9312,1971,5,MRT
32.4855,1971,6,MRT
32.5638,1971,7,MRT
31.4302,1971,8,MRT
30.2626,1971,9,MRT
30.1598,1971,10,MRT
23.7721,1971,11,MRT
20.7611,1971,12,MRT
20.2225,1972,1,MRT
21.7438,1972,2,MRT
23.5677,1972,3,MRT
27.0632,1972,4,MRT
29.9809,1972,5,MRT
31.2021,1972,6,MRT
33.9621,1972,7,MRT
32.6893,1972,8,MRT
29.8938,1972,9,MRT
30.4445,1972,10,MRT
24.8674,1972,11,MRT
19.3965,1972,12,MRT
19.2633,1973,1,MRT
21.5565,1973,2,MRT
25.0972,1973,3,MRT
28.9223,1973,4,MRT
33.424,1973,5,MRT
33.2697,1973,6,MRT
32.5554,1973,7,MRT
32.6845,1973,8,MRT
31.6181,1973,9,MRT
29.5722,1973,10,MRT
25.5986,1973,11,MRT
18.1511,1973,12,MRT
19.1124,1974,1,MRT
22.3267,1974,2,MRT
22.4379,1974,3,MRT
26.3495,1974,4,MRT
31.2169,1974,5,MRT
33.813,1974,6,MRT
32.5333,1974,7,MRT
32.328,1974,8,MRT
31.1832,1974,9,MRT
27.891,1974,10,MRT
24.9924,1974,11,MRT
20.424,1974,12,MRT
19.9856,1975,1,MRT
22.003,1975,2,MRT
24.3988,1975,3,MRT
26.5829,1975,4,MRT
29.7396,1975,5,MRT
32.9914,1975,6,MRT
32.8696,1975,7,MRT
32.2064,1975,8,MRT
30.5323,1975,9,MRT
29.4668,1975,10,MRT
23.0531,1975,11,MRT
21.7909,1975,12,MRT
18.3233,1976,1,MRT
20.1105,1976,2,MRT
23.1314,1976,3,MRT
26.8098,1976,4,MRT
29.302,1976,5,MRT
32.1794,1976,6,MRT
33.4173,1976,7,MRT
32.0972,1976,8,MRT
31.0128,1976,9,MRT
28.19,1976,10,MRT
25.7238,1976,11,MRT
20.3709,1976,12,MRT
21.0555,1977,1,MRT
22.4454,1977,2,MRT
26.8451,1977,3,MRT
29.3467,1977,4,MRT
29.8869,1977,5,MRT
33.6034,1977,6,MRT
33.6298,1977,7,MRT
31.8625,1977,8,MRT
31.2037,1977,9,MRT
29.4928,1977,10,MRT
24.2919,1977,11,MRT
21.5486,1977,12,MRT
22.1117,1978,1,MRT
24.0702,1978,2,MRT
26.5535,1978,3,MRT
27.5822,1978,4,MRT
31.0493,1978,5,MRT
32.1367,1978,6,MRT
33.4821,1978,7,MRT
32.4494,1978,8,MRT
31.4323,1978,9,MRT
29.0497,1978,10,MRT
24.9259,1978,11,MRT
21.6151,1978,12,MRT
22.7047,1979,1,MRT
23.3412,1979,2,MRT
25.2107,1979,3,MRT
28.5499,1979,4,MRT
32.2663,1979,5,MRT
33.7986,1979,6,MRT
33.5067,1979,7,MRT
32.1621,1979,8,MRT
31.7323,1979,9,MRT
28.792,1979,10,MRT
25.1685,1979,11,MRT
20.9961,1979,12,MRT
21.5488,1980,1,MRT
22.6505,1980,2,MRT
25.6467,1980,3,MRT
29.9339,1980,4,MRT
30.3077,1980,5,MRT
33.2061,1980,6,MRT
33.1604,1980,7,MRT
32.534,1980,8,MRT
31.48,1980,9,MRT
29.212,1980,10,MRT
24.9829,1980,11,MRT
18.65,1980,12,MRT
19.6461,1981,1,MRT
22.085,1981,2,MRT
26.5906,1981,3,MRT
27.9226,1981,4,MRT
31.5191,1981,5,MRT
34.2387,1981,6,MRT
33.0768,1981,7,MRT
32.261,1981,8,MRT
30.9502,1981,9,MRT
30.1239,1981,10,MRT
25.4625,1981,11,MRT
21.4361,1981,12,MRT
19.8203,1982,1,MRT
21.7447,1982,2,MRT
25.1447,1982,3,MRT
28.2961,1982,4,MRT
30.8871,1982,5,MRT
33.4139,1982,6,MRT
33.9722,1982,7,MRT
32.2086,1982,8,MRT
32.9683,1982,9,MRT
28.3435,1982,10,MRT
24.1483,1982,11,MRT
18.89,1982,12,MRT
20.1432,1983,1,MRT
23.4336,1983,2,MRT
27.3775,1983,3,MRT
29.7158,1983,4,MRT
32.2218,1983,5,MRT
34.5625,1983,6,MRT
33.4092,1983,7,MRT
32.3373,1983,8,MRT
32.188,1983,9,MRT
30.6256,1983,10,MRT
26.3626,1983,11,MRT
20.516,1983,12,MRT
19.2994,1984,1,MRT
21.6554,1984,2,MRT
24.8652,1984,3,MRT
29.15,1984,4,MRT
30.5645,1984,5,MRT
32.9412,1984,6,MRT
33.8486,1984,7,MRT
32.9069,1984,8,MRT
31.4518,1984,9,MRT
29.3137,1984,10,MRT
24.4644,1984,11,MRT
21.5388,1984,12,MRT
19.5781,1985,1,MRT
24.3417,1985,2,MRT
24.8058,1985,3,MRT
27.4483,1985,4,MRT
30.0988,1985,5,MRT
33.6007,1985,6,MRT
33.0535,1985,7,MRT
32.7174,1985,8,MRT
31.7449,1985,9,MRT
30.3223,1985,10,MRT
25.1894,1985,11,MRT
19.8888,1985,12,MRT
18.7856,1986,1,MRT
21.9608,1986,2,MRT
23.5462,1986,3,MRT
28.43,1986,4,MRT
32.8303,1986,5,MRT
33.314,1986,6,MRT
32.6759,1986,7,MRT
32.9564,1986,8,MRT
31.1356,1986,9,MRT
28.7197,1986,10,MRT
23.6752,1986,11,MRT
19.6154,1986,12,MRT
21.2719,1987,1,MRT
23.1935,1987,2,MRT
25.8008,1987,3,MRT
31.0081,1987,4,MRT
34.114,1987,5,MRT
34.5038,1987,6,MRT
33.8002,1987,7,MRT
32.7976,1987,8,MRT
32.141,1987,9,MRT
30.0192,1987,10,MRT
26.1369,1987,11,MRT
21.8173,1987,12,MRT
19.4663,1988,1,MRT
22.8213,1988,2,MRT
26.5153,1988,3,MRT
28.7863,1988,4,MRT
31.532,1988,5,MRT
32.948,1988,6,MRT
33.4246,1988,7,MRT
32.629,1988,8,MRT
31.2217,1988,9,MRT
29.6503,1988,10,MRT
24.6526,1988,11,MRT
19.0117,1988,12,MRT
19.7513,1989,1,MRT
20.2941,1989,2,MRT
25.3066,1989,3,MRT
27.2686,1989,4,MRT
32.2428,1989,5,MRT
33.7921,1989,6,MRT
32.9801,1989,7,MRT
32.4742,1989,8,MRT
31.896,1989,9,MRT
30.3222,1989,10,MRT
25.5755,1989,11,MRT
22.5737,1989,12,MRT
19.0596,1990,1,MRT
23.7139,1990,2,MRT
27.5989,1990,3,MRT
28.3368,1990,4,MRT
31.5682,1990,5,MRT
33.9412,1990,6,MRT
33.5806,1990,7,MRT
32.9534,1990,8,MRT
32.1798,1990,9,MRT
30.7468,1990,10,MRT
25.4,1990,11,MRT
20.8265,1990,12,MRT
21.8079,1991,1,MRT
22.0687,1991,2,MRT
24.499,1991,3,MRT
28.1717,1991,4,MRT
30.9966,1991,5,MRT
34.0778,1991,6,MRT
33.46,1991,7,MRT
32.5324,1991,8,MRT
31.6417,1991,9,MRT
28.8859,1991,10,MRT
25.646,1991,11,MRT
21.695,1991,12,MRT
19.1378,1992,1,MRT
23.5003,1992,2,MRT
23.9246,1992,3,MRT
28.0707,1992,4,MRT
32.3895,1992,5,MRT
33.3234,1992,6,MRT
33.2761,1992,7,MRT
31.8151,1992,8,MRT
31.9621,1992,9,MRT
28.8312,1992,10,MRT
24.4231,1992,11,MRT
21.3585,1992,12,MRT
20.1778,1993,1,MRT
22.225,1993,2,MRT
26.4709,1993,3,MRT
26.9327,1993,4,MRT
31.927,1993,5,MRT
34.1932,1993,6,MRT
33.7164,1993,7,MRT
32.5495,1993,8,MRT
31.069,1993,9,MRT
29.6353,1993,10,MRT
24.7327,1993,11,MRT
20.3616,1993,12,MRT
19.0388,1994,1,MRT
22.0882,1994,2,MRT
24.897,1994,3,MRT
28.7389,1994,4,MRT
31.7039,1994,5,MRT
34.0293,1994,6,MRT
32.9608,1994,7,MRT
32.2287,1994,8,MRT
29.9136,1994,9,MRT
28.9404,1994,10,MRT
26.2962,1994,11,MRT
21.0242,1994,12,MRT
19.0527,1995,1,MRT
22.8423,1995,2,MRT
25.0783,1995,3,MRT
27.701,1995,4,MRT
32.7742,1995,5,MRT
34.839,1995,6,MRT
34.4912,1995,7,MRT
32.5837,1995,8,MRT
31.1362,1995,9,MRT
29.9339,1995,10,MRT
26.6919,1995,11,MRT
21.0756,1995,12,MRT
20.5136,1996,1,MRT
24.0446,1996,2,MRT
25.0305,1996,3,MRT
28.904,1996,4,MRT
31.5524,1996,5,MRT
34.3019,1996,6,MRT
34.2473,1996,7,MRT
32.2749,1996,8,MRT
31.6735,1996,9,MRT
29.9452,1996,10,MRT
25.0925,1996,11,MRT
21.7629,1996,12,MRT
21.8549,1997,1,MRT
24.1022,1997,2,MRT
25.3288,1997,3,MRT
27.6156,1997,4,MRT
32.1207,1997,5,MRT
33.8225,1997,6,MRT
34.4243,1997,7,MRT
32.4454,1997,8,MRT
31.8778,1997,9,MRT
30.1662,1997,10,MRT
26.8505,1997,11,MRT
22.0132,1997,12,MRT
20.3491,1998,1,MRT
25.6933,1998,2,MRT
27.8479,1998,3,MRT
29.2965,1998,4,MRT
31.2799,1998,5,MRT
34.6427,1998,6,MRT
33.9149,1998,7,MRT
33.4661,1998,8,MRT
30.8068,1998,9,MRT
29.9287,1998,10,MRT
26.0544,1998,11,MRT
20.9256,1998,12,MRT
19.8069,1999,1,MRT
20.8515,1999,2,MRT
25.2013,1999,3,MRT
29.814,1999,4,MRT
32.8321,1999,5,MRT
34.7977,1999,6,MRT
33.2225,1999,7,MRT
32.07,1999,8,MRT
31.5413,1999,9,MRT
29.4359,1999,10,MRT
25.7399,1999,11,MRT
20.8462,1999,12,MRT
20.5454,2000,1,MRT
22.5908,2000,2,MRT
26.8954,2000,3,MRT
30.1775,2000,4,MRT
32.4684,2000,5,MRT
33.6277,2000,6,MRT
33.5043,2000,7,MRT
32.7414,2000,8,MRT
31.8053,2000,9,MRT
28.2574,2000,10,MRT
25.2466,2000,11,MRT
21.4997,2000,12,MRT
21.5656,2001,1,MRT
22.9794,2001,2,MRT
27.7502,2001,3,MRT
31.0415,2001,4,MRT
32.1097,2001,5,MRT
34.4874,2001,6,MRT
33.8695,2001,7,MRT
33.2725,2001,8,MRT
31.6818,2001,9,MRT
30.4705,2001,10,MRT
25.8295,2001,11,MRT
23.4953,2001,12,MRT
21.5791,2002,1,MRT
23.0927,2002,2,MRT
25.6775,2002,3,MRT
28.3561,2002,4,MRT
32.1521,2002,5,MRT
34.3469,2002,6,MRT
33.2933,2002,7,MRT
32.5309,2002,8,MRT
32.7651,2002,9,MRT
30.696,2002,10,MRT
26.3604,2002,11,MRT
22.514,2002,12,MRT
20.2325,2003,1,MRT
23.2858,2003,2,MRT
27.05,2003,3,MRT
29.8824,2003,4,MRT
33.4423,2003,5,MRT
34.3259,2003,6,MRT
33.6137,2003,7,MRT
32.2329,2003,8,MRT
31.1431,2003,9,MRT
30.2257,2003,10,MRT
25.9521,2003,11,MRT
21.0783,2003,12,MRT
21.61,2004,1,MRT
23.4554,2004,2,MRT
25.8073,2004,3,MRT
29.0836,2004,4,MRT
31.9413,2004,5,MRT
34.231,2004,6,MRT
33.5821,2004,7,MRT
32.9166,2004,8,MRT
31.7295,2004,9,MRT
30.6994,2004,10,MRT
25.7342,2004,11,MRT
21.302,2004,12,MRT
20.5541,2005,1,MRT
21.5815,2005,2,MRT
26.8917,2005,3,MRT
29.8426,2005,4,MRT
34.3402,2005,5,MRT
34.9432,2005,6,MRT
32.9399,2005,7,MRT
33.1427,2005,8,MRT
31.5713,2005,9,MRT
30.496,2005,10,MRT
26.2948,2005,11,MRT
22.9327,2005,12,MRT
19.6986,2006,1,MRT
22.119,2006,2,MRT
27.0194,2006,3,MRT
30.5368,2006,4,MRT
31.6423,2006,5,MRT
34.3336,2006,6,MRT
34.6888,2006,7,MRT
32.8897,2006,8,MRT
31.589,2006,9,MRT
30.9509,2006,10,MRT
27.0078,2006,11,MRT
20.5873,2006,12,MRT
21.6286,2007,1,MRT
23.9812,2007,2,MRT
26.2142,2007,3,MRT
28.6964,2007,4,MRT
32.2094,2007,5,MRT
33.8744,2007,6,MRT
34.4709,2007,7,MRT
32.296,2007,8,MRT
30.1163,2007,9,MRT
30.3486,2007,10,MRT
26.4944,2007,11,MRT
21.055,2007,12,MRT
19.8457,2008,1,MRT
23.9452,2008,2,MRT
27.9085,2008,3,MRT
30.887,2008,4,MRT
32.3162,2008,5,MRT
34.0767,2008,6,MRT
33.1822,2008,7,MRT
33.1413,2008,8,MRT
31.1384,2008,9,MRT
28.8431,2008,10,MRT
25.2553,2008,11,MRT
20.664,2008,12,MRT
18.9814,2009,1,MRT
22.8509,2009,2,MRT
26.0844,2009,3,MRT
28.8829,2009,4,MRT
32.9164,2009,5,MRT
34.445,2009,6,MRT
34.0749,2009,7,MRT
33.9556,2009,8,MRT
30.8958,2009,9,MRT
30.4765,2009,10,MRT
26.3464,2009,11,MRT
23.5301,2009,12,MRT
22.9084,2010,1,MRT
26.1944,2010,2,MRT
27.7781,2010,3,MRT
31.5466,2010,4,MRT
33.3985,2010,5,MRT
33.7594,2010,6,MRT
34.0868,2010,7,MRT
32.1229,2010,8,MRT
31.3202,2010,9,MRT
29.6991,2010,10,MRT
26.5994,2010,11,MRT
22.8976,2010,12,MRT
22.2595,2011,1,MRT
21.3596,2011,2,MRT
26.8964,2011,3,MRT
29.367,2011,4,MRT
33.5276,2011,5,MRT
34.7134,2011,6,MRT
34.0548,2011,7,MRT
32.9001,2011,8,MRT
32.3245,2011,9,MRT
30.2046,2011,10,MRT
26.0871,2011,11,MRT
20.9935,2011,12,MRT
20.2434,2012,1,MRT
21.2164,2012,2,MRT
25.6799,2012,3,MRT
28.5948,2012,4,MRT
32.9538,2012,5,MRT
34.0085,2012,6,MRT
33.4137,2012,7,MRT
33.033,2012,8,MRT
31.7186,2012,9,MRT
30.2483,2012,10,MRT
27.3357,2012,11,MRT
20.8692,2012,12,MRT
20.7867,2013,1,MRT
23.4587,2013,2,MRT
27.6479,2013,3,MRT
30.0732,2013,4,MRT
32.4334,2013,5,MRT
35.0572,2013,6,MRT
34.2724,2013,7,MRT
32.5533,2013,8,MRT
31.145,2013,9,MRT
30.1807,2013,10,MRT
25.8654,2013,11,MRT
22.3612,2013,12,MRT
21.6919,2014,1,MRT
22.1114,2014,2,MRT
25.4298,2014,3,MRT
30.3709,2014,4,MRT
33.5165,2014,5,MRT
34.8786,2014,6,MRT
34.0769,2014,7,MRT
32.7352,2014,8,MRT
31.2569,2014,9,MRT
30.0811,2014,10,MRT
25.5859,2014,11,MRT
20.6931,2014,12,MRT
20.8147,2015,1,MRT
22.5607,2015,2,MRT
25.4886,2015,3,MRT
31.0823,2015,4,MRT
33.9901,2015,5,MRT
35.1605,2015,6,MRT
34.4114,2015,7,MRT
32.8909,2015,8,MRT
33.1416,2015,9,MRT
30.2325,2015,10,MRT
26.1794,2015,11,MRT
21.6052,2015,12,MRT
15.0599,1901,1,MEX
15.6649,1901,2,MEX
17.9429,1901,3,MEX
19.8941,1901,4,MEX
22.6664,1901,5,MEX
23.963,1901,6,MEX
24.434,1901,7,MEX
24.1392,1901,8,MEX
23.3824,1901,9,MEX
21.3605,1901,10,MEX
18.0798,1901,11,MEX
14.5459,1901,12,MEX
14.5312,1902,1,MEX
15.23,1902,2,MEX
17.5828,1902,3,MEX
21.558,1902,4,MEX
23.9246,1902,5,MEX
25.2795,1902,6,MEX
24.3403,1902,7,MEX
24.3772,1902,8,MEX
23.3783,1902,9,MEX
21.123,1902,10,MEX
18.1876,1902,11,MEX
15.3465,1902,12,MEX
14.5742,1903,1,MEX
15.0668,1903,2,MEX
17.1636,1903,3,MEX
20.5719,1903,4,MEX
22.5072,1903,5,MEX
23.5543,1903,6,MEX
24.4367,1903,7,MEX
24.1044,1903,8,MEX
22.6772,1903,9,MEX
19.8908,1903,10,MEX
17.2344,1903,11,MEX
14.5379,1903,12,MEX
14.1752,1904,1,MEX
16.6459,1904,2,MEX
19.4414,1904,3,MEX
21.503,1904,4,MEX
22.7225,1904,5,MEX
24.7185,1904,6,MEX
24.1262,1904,7,MEX
23.7656,1904,8,MEX
22.7125,1904,9,MEX
20.093,1904,10,MEX
16.8335,1904,11,MEX
15.0905,1904,12,MEX
14.6167,1905,1,MEX
14.6438,1905,2,MEX
17.8293,1905,3,MEX
20.0772,1905,4,MEX
23.3161,1905,5,MEX
24.9458,1905,6,MEX
24.6701,1905,7,MEX
24.9265,1905,8,MEX
23.3609,1905,9,MEX
20.5926,1905,10,MEX
17.4224,1905,11,MEX
13.1441,1905,12,MEX
13.9457,1906,1,MEX
15.1234,1906,2,MEX
17.5367,1906,3,MEX
20.5119,1906,4,MEX
23.1649,1906,5,MEX
25.3351,1906,6,MEX
24.3813,1906,7,MEX
23.4376,1906,8,MEX
23.2371,1906,9,MEX
20.3133,1906,10,MEX
17.201,1906,11,MEX
15.3442,1906,12,MEX
15.9394,1907,1,MEX
16.783,1907,2,MEX
19.2667,1907,3,MEX
20.9639,1907,4,MEX
22.2629,1907,5,MEX
24.5259,1907,6,MEX
24.4718,1907,7,MEX
24.1851,1907,8,MEX
23.4156,1907,9,MEX
20.7772,1907,10,MEX
16.1979,1907,11,MEX
15.4848,1907,12,MEX
14.9836,1908,1,MEX
15.7444,1908,2,MEX
19.2163,1908,3,MEX
21.1369,1908,4,MEX
23.2801,1908,5,MEX
25.4068,1908,6,MEX
24.2737,1908,7,MEX
24.1847,1908,8,MEX
23.0662,1908,9,MEX
20.257,1908,10,MEX
16.9119,1908,11,MEX
14.7723,1908,12,MEX
15.7586,1909,1,MEX
15.8157,1909,2,MEX
18.8458,1909,3,MEX
20.4828,1909,4,MEX
23.169,1909,5,MEX
24.8133,1909,6,MEX
24.5328,1909,7,MEX
24.0922,1909,8,MEX
22.4522,1909,9,MEX
20.4481,1909,10,MEX
17.866,1909,11,MEX
13.2767,1909,12,MEX
14.258,1910,1,MEX
14.5775,1910,2,MEX
18.0003,1910,3,MEX
20.4421,1910,4,MEX
23.3619,1910,5,MEX
24.6816,1910,6,MEX
24.8551,1910,7,MEX
24.435,1910,8,MEX
23.2112,1910,9,MEX
20.0072,1910,10,MEX
17.2728,1910,11,MEX
14.7107,1910,12,MEX
15.962,1911,1,MEX
15.7021,1911,2,MEX
18.5383,1911,3,MEX
20.648,1911,4,MEX
22.1938,1911,5,MEX
24.6767,1911,6,MEX
23.7119,1911,7,MEX
24.5713,1911,8,MEX
23.8603,1911,9,MEX
20.3617,1911,10,MEX
16.2283,1911,11,MEX
13.511,1911,12,MEX
14.7292,1912,1,MEX
14.9882,1912,2,MEX
17.079,1912,3,MEX
20.3449,1912,4,MEX
23.3906,1912,5,MEX
23.6961,1912,6,MEX
24.166,1912,7,MEX
24.5942,1912,8,MEX
23.3394,1912,9,MEX
20.4676,1912,10,MEX
15.9472,1912,11,MEX
13.6212,1912,12,MEX
14.0919,1913,1,MEX
15.2454,1913,2,MEX
17.0635,1913,3,MEX
19.592,1913,4,MEX
22.5693,1913,5,MEX
23.2753,1913,6,MEX
24.4675,1913,7,MEX
24.4983,1913,8,MEX
22.5622,1913,9,MEX
20.3908,1913,10,MEX
17.7725,1913,11,MEX
14.3345,1913,12,MEX
15.9442,1914,1,MEX
15.7474,1914,2,MEX
17.0357,1914,3,MEX
20.2982,1914,4,MEX
22.5565,1914,5,MEX
23.778,1914,6,MEX
24.0597,1914,7,MEX
24.1627,1914,8,MEX
23.056,1914,9,MEX
20.8441,1914,10,MEX
17.2895,1914,11,MEX
13.466,1914,12,MEX
13.847,1915,1,MEX
15.7757,1915,2,MEX
15.9318,1915,3,MEX
19.8063,1915,4,MEX
23.3274,1915,5,MEX
25.5161,1915,6,MEX
24.9739,1915,7,MEX
24.9172,1915,8,MEX
23.0501,1915,9,MEX
21.0223,1915,10,MEX
17.4714,1915,11,MEX
15.3962,1915,12,MEX
16.3135,1916,1,MEX
17.3669,1916,2,MEX
19.445,1916,3,MEX
20.8548,1916,4,MEX
23.2675,1916,5,MEX
25.473,1916,6,MEX
24.1174,1916,7,MEX
23.611,1916,8,MEX
22.5649,1916,9,MEX
20.3276,1916,10,MEX
16.2396,1916,11,MEX
14.8165,1916,12,MEX
14.6878,1917,1,MEX
16.3084,1917,2,MEX
17.2175,1917,3,MEX
20.0652,1917,4,MEX
22.212,1917,5,MEX
24.5989,1917,6,MEX
24.6348,1917,7,MEX
24.7251,1917,8,MEX
23.1869,1917,9,MEX
20.8825,1917,10,MEX
17.8015,1917,11,MEX
15.1655,1917,12,MEX
14.0481,1918,1,MEX
16.5418,1918,2,MEX
18.3645,1918,3,MEX
20.9133,1918,4,MEX
22.749,1918,5,MEX
